东方花园(一期),54382元/m2,17套在售二手房
众众德尚世嘉,54014元/m2,23套在售二手房
莘南花苑一村,52642元/m2,15套在售二手房
鹤北新村,41584元/m2,41套在售二手房
江南名邸,61818元/m2,13套在售二手房
东升家园(三期),27977元/m2,15套在售二手房
中环名品公馆,77108元/m2,23套在售二手房
平阳新村四街坊,53958元/m2,40套在售二手房
皇朝别墅,76837元/m2,10套在售二手房
罗南二村,31025元/m2,36套在售二手房
七韵美地苑,60149元/m2,6套在售二手房
万源城E1,72115元/m2,8套在售二手房
新桥首府,30527元/m2,12套在售二手房
华润中央公园(浩翔路99弄)(公寓),50696元/m2,7套在售二手房
广洋苑,78254元/m2,9套在售二手房
浦江世博家园四街坊,48277元/m2,4套在售二手房
百花公寓,81941元/m2,6套在售二手房
川杨新苑(四期),45401元/m2,9套在售二手房
华富小区,72061元/m2,6套在售二手房
经典茂名公寓,126850元/m2,1套在售二手房
锦绣江南(二期),68325元/m2,10套在售二手房
晨星小区,22135元/m2,9套在售二手房
马当小区,105273元/m2,11套在售二手房
瑞虹新城怡庭,110699元/m2,7套在售二手房
宜川三村,48536元/m2,38套在售二手房
君莲宏润丽苑,42337元/m2,13套在售二手房
三湘世纪花城,67082元/m2,6套在售二手房
中轩丽苑,72380元/m2,7套在售二手房
新梅公寓,51279元/m2,17套在售二手房
圣美邸,88444元/m2,5套在售二手房
华泽新苑,30316元/m2,22套在售二手房
中环一号(五期),55905元/m2,10套在售二手房
大华锦绣华城(九街区),83137元/m2,9套在售二手房
曼克顿豪庭,109496元/m2,8套在售二手房
海桐苑,83075元/m2,7套在售二手房
张杨花苑,69664元/m2,7套在售二手房
梅园二街坊,113535元/m2,12套在售二手房
高荣小区,83257元/m2,24套在售二手房
公安大楼(徐汇),110072元/m2,11套在售二手房
地方天园,74844元/m2,6套在售二手房
东方庭院(别墅),28016元/m2,40套在售二手房
布鲁斯小镇(别墅),32660元/m2,25套在售二手房
同济绿园,83106元/m2,5套在售二手房
浦江华侨城6期,63737元/m2,6套在售二手房
招商虹桥华府,54503元/m2,23套在售二手房
静安新格公寓,119409元/m2,3套在售二手房
市光四村,52630元/m2,53套在售二手房
马赛花园,59634元/m2,6套在售二手房
漕河景苑,108616元/m2,3套在售二手房
金沙雅苑(二期),72898元/m2,6套在售二手房
上海师大新村,74608元/m2,16套在售二手房
高行银杏苑,50124元/m2,12套在售二手房
上海捷克住宅小区(公寓),39361元/m2,27套在售二手房
京浦小区,54777元/m2,11套在售二手房
莱茵半岛,65300元/m2,16套在售二手房
建华公寓,74181元/m2,12套在售二手房
莱茵半岛,65300元/m2,16套在售二手房
茅台花苑,60100元/m2,7套在售二手房
芝巷小区,64797元/m2,10套在售二手房
嘉实上城名都(公寓),32714元/m2,14套在售二手房
汇丽苑,40893元/m2,30套在售二手房
天龙苑,63881元/m2,6套在售二手房
新华公寓,80863元/m2,5套在售二手房
阳城美景,60758元/m2,5套在售二手房
平南一二村,61024元/m2,20套在售二手房
金桥酒店公寓,70115元/m2,33套在售二手房
海上名门公寓,85352元/m2,3套在售二手房
浦江公馆,118858元/m2,6套在售二手房
金东名苑,65413元/m2,5套在售二手房
蓝朝部落,95635元/m2,14套在售二手房
黄浦滩名苑,140047元/m2,2套在售二手房
都市庭院,59939元/m2,5套在售二手房
丰翔新城,36239元/m2,9套在售二手房
富力桃园(公寓),34549元/m2,33套在售二手房
银亿徐汇酩悦,85330元/m2,0套在售二手房
河谷3号,55101元/m2,17套在售二手房
海东公寓,55235元/m2,17套在售二手房
阳光前景,89498元/m2,4套在售二手房
逸居苑,51940元/m2,3套在售二手房
齐七小区,61417元/m2,10套在售二手房
金沙嘉苑,50152元/m2,4套在售二手房
中星海兰苑,39800元/m2,12套在售二手房
东苑利景花苑,61566元/m2,6套在售二手房
碧云新天地(二期),76629元/m2,7套在售二手房
中星馨恒苑,64059元/m2,8套在售二手房
万科翡翠滨江(一期),127378元/m2,8套在售二手房
车站新村(普陀),53279元/m2,30套在售二手房
瑞苑公寓,83470元/m2,10套在售二手房
欧洲花园,75541元/m2,4套在售二手房
市政大楼,92161元/m2,6套在售二手房
滨江晶典,88957元/m2,1套在售二手房
菱翔苑,44391元/m2,12套在售二手房
金杨新村四街坊,64788元/m2,21套在售二手房
久事西郊花园,65023元/m2,15套在售二手房
中环一号(三期),53378元/m2,14套在售二手房
东兰雅苑,61602元/m2,6套在售二手房
泰莱大厦,84001元/m2,6套在售二手房
北蒙三小区,87743元/m2,22套在售二手房
文怡花园,27381元/m2,14套在售二手房
嘉城新航域,41880元/m2,28套在售二手房
金融家,50931元/m2,5套在售二手房
上缝小区,67016元/m2,27套在售二手房
龙湖紫都城,39540元/m2,8套在售二手房
水霞小区,79389元/m2,32套在售二手房
新南路壹号(别墅),40352元/m2,14套在售二手房
天池一村,58190元/m2,30套在售二手房
鹏润伊顿公馆,34534元/m2,18套在售二手房
东湾小区,44454元/m2,22套在售二手房
丽泽兰馨苑,19294元/m2,15套在售二手房
惠康苑,26795元/m2,58套在售二手房
中凯城市之光(徐汇),114366元/m2,9套在售二手房
品华苑,47654元/m2,4套在售二手房
铁路新村(杨浦),63317元/m2,27套在售二手房
清水颐园,31955元/m2,23套在售二手房
昱丽家园,39968元/m2,1套在售二手房
国和一村,54638元/m2,27套在售二手房
华祺苑,81607元/m2,6套在售二手房
龙柏花苑(公寓),63407元/m2,6套在售二手房
三林世博家园(板泉路2000弄),53708元/m2,11套在售二手房
都市星城,65223元/m2,15套在售二手房
东方金门花园,83062元/m2,3套在售二手房
绿地翡翠公馆,19056元/m2,0套在售二手房
长桥五村,80570元/m2,14套在售二手房
万科金色城品,84362元/m2,2套在售二手房
清馨苑,41020元/m2,10套在售二手房
丽景新苑,43445元/m2,6套在售二手房
嘉誉湾,88505元/m2,7套在售二手房
名仕世家花苑,46453元/m2,8套在售二手房
瑞南新苑,85869元/m2,5套在售二手房
漕溪四村,73314元/m2,25套在售二手房
保利星海屿,38003元/m2,12套在售二手房
霍兰公寓,57792元/m2,1套在售二手房
泰德苑,114821元/m2,2套在售二手房
园南二村,71579元/m2,16套在售二手房
乔顿花园,75348元/m2,3套在售二手房
莲花公寓(闵行),54766元/m2,22套在售二手房
峨海小区,78138元/m2,6套在售二手房
天平小区,107188元/m2,15套在售二手房
朱家门小区,47940元/m2,34套在售二手房
龙潭小区,56257元/m2,29套在售二手房
银联花园,82354元/m2,10套在售二手房
碧云新天地(三期),85789元/m2,7套在售二手房
大同花园北区,94737元/m2,5套在售二手房
奥塞花园,64179元/m2,11套在售二手房
茂名公寓,104466元/m2,8套在售二手房
名盛苑,89563元/m2,2套在售二手房
地杰国际城F欧香四季,66751元/m2,6套在售二手房
高境二村,48271元/m2,23套在售二手房
长峰馨园,104960元/m2,4套在售二手房
安阁苑,37972元/m2,18套在售二手房
上海星河湾,70259元/m2,37套在售二手房
朗庭上郡苑(公寓),43515元/m2,26套在售二手房
北平家园,68017元/m2,5套在售二手房
仕嘉名苑,85048元/m2,2套在售二手房
金沁苑,34510元/m2,7套在售二手房
新城碧翠,63632元/m2,9套在售二手房
都汇华庭,28051元/m2,27套在售二手房
凌兆新村(上浦路201弄),47825元/m2,7套在售二手房
佳宁花园,67979元/m2,8套在售二手房
怡佳苑,56166元/m2,24套在售二手房
逸仙华庭,63080元/m2,9套在售二手房
培花七村,58102元/m2,33套在售二手房
万科梦想派,43783元/m2,26套在售二手房
河畔明珠,90185元/m2,4套在售二手房
燕宁苑,91832元/m2,3套在售二手房
万科公园大道,49963元/m2,20套在售二手房
慧华东苑,43266元/m2,6套在售二手房
瑞虹新城(三期),91357元/m2,4套在售二手房
徐汇公寓,67772元/m2,3套在售二手房
延长小区(闸北),82418元/m2,7套在售二手房
安居锦竹苑,43154元/m2,16套在售二手房
上南五村,60590元/m2,32套在售二手房
仙霞大郡,57855元/m2,20套在售二手房
文化花园清华苑,66444元/m2,3套在售二手房
金鹤新城城杰苑,43359元/m2,20套在售二手房
合生城邦四街坊,42137元/m2,33套在售二手房
丰景湾名邸,67294元/m2,5套在售二手房
沁春园一村,49805元/m2,23套在售二手房
名门世家(浦东),62407元/m2,3套在售二手房
建德国际公寓,81260元/m2,3套在售二手房
鹏丰苑,57842元/m2,11套在售二手房
鹤沙航城航武嘉园,31527元/m2,6套在售二手房
飘鹰花苑,69042元/m2,6套在售二手房
绿地海珀璞晖,95989元/m2,3套在售二手房
泰辰复兴苑,45779元/m2,6套在售二手房
潍坊六村,103868元/m2,16套在售二手房
南洋瑞都剑桥府邸(公寓),41642元/m2,17套在售二手房
西南名苑,36019元/m2,39套在售二手房
中惠广场,34102元/m2,16套在售二手房
海上国际花园(二期),48190元/m2,5套在售二手房
樱源晶舍,67942元/m2,1套在售二手房
盛源公寓,58949元/m2,11套在售二手房
水韵华庭,56063元/m2,5套在售二手房
中信君廷,121904元/m2,5套在售二手房
金汇豪庭,63557元/m2,8套在售二手房
爱博一村,51457元/m2,4套在售二手房
桂平小区,64580元/m2,13套在售二手房
高弘家苑,60201元/m2,5套在售二手房
绿海家园,37179元/m2,24套在售二手房
世纪苑,60237元/m2,8套在售二手房
水都南岸(二期),18321元/m2,11套在售二手房
中环和润苑,67331元/m2,12套在售二手房
金钻苑,41875元/m2,26套在售二手房
紫腾苑小区,40964元/m2,33套在售二手房
大同花园北区,94737元/m2,5套在售二手房
碧云新天地(三期),85789元/m2,7套在售二手房
香山新村西北街坊,56064元/m2,17套在售二手房
三泉家园,51882元/m2,5套在售二手房
飞碟苑,35284元/m2,20套在售二手房
柳博小区(博二小区),56804元/m2,12套在售二手房
东晖花苑,81378元/m2,10套在售二手房
江海新村,20716元/m2,31套在售二手房
锦灏佳园,73336元/m2,9套在售二手房
青之杰花园,87663元/m2,3套在售二手房
东方明珠大宁公寓,77502元/m2,11套在售二手房
丰庄十四街坊,44153元/m2,34套在售二手房
虹口现代公寓,74196元/m2,10套在售二手房
晓园,97026元/m2,10套在售二手房
美丽华花园(公寓),63002元/m2,5套在售二手房
海阳新村,53670元/m2,13套在售二手房
绿地启航城,25249元/m2,64套在售二手房
东方明珠国际公寓,70317元/m2,1套在售二手房
汇京佳丽园,88348元/m2,1套在售二手房
秀苑小区,57016元/m2,11套在售二手房
光华绿苑,45842元/m2,10套在售二手房
绿洲雅宾利花园(二期),92190元/m2,5套在售二手房
东晶国际公寓,79649元/m2,4套在售二手房
靖宇家园,73265元/m2,5套在售二手房
锦苑小区(虹口),55254元/m2,36套在售二手房
雪野二村,61471元/m2,15套在售二手房
西郊英园,56519元/m2,6套在售二手房
海韵馨苑,16889元/m2,5套在售二手房
梅陇四村,53363元/m2,30套在售二手房
小富人家,48902元/m2,10套在售二手房
仕嘉名苑,85048元/m2,2套在售二手房
康乐小区(徐汇),68479元/m2,24套在售二手房
君莲新城中城苑,45012元/m2,5套在售二手房
新凯城钟秀苑,34388元/m2,22套在售二手房
金中苑,99760元/m2,7套在售二手房
巨峰家苑(公寓),59079元/m2,4套在售二手房
臻园(公寓)(徐汇),62515元/m2,4套在售二手房
同济蓬莱家园,94214元/m2,6套在售二手房
恒陇丽晶公寓,86094元/m2,1套在售二手房
浦江映象,85035元/m2,3套在售二手房
鞍山三村,70737元/m2,25套在售二手房
香山新村西南街坊,56839元/m2,16套在售二手房
宝景苑,51059元/m2,16套在售二手房
东泉小区,58330元/m2,23套在售二手房
阳光威尼斯(二期),48289元/m2,16套在售二手房
保利叶上海(三期),50386元/m2,11套在售二手房
银星名庭,68389元/m2,3套在售二手房
江秋新苑(公寓),25890元/m2,65套在售二手房
美兰湖颐景园,33657元/m2,26套在售二手房
万荣小区,54865元/m2,31套在售二手房
正旺苑,56803元/m2,23套在售二手房
上南一村,61159元/m2,12套在售二手房
盛族家园-悉尼阳光·悉尼星光,79742元/m2,3套在售二手房
文汇小区(浦东),47304元/m2,34套在售二手房
东方时空公寓,111096元/m2,2套在售二手房
华梅花苑,57720元/m2,14套在售二手房
中建锦绣天地,65620元/m2,11套在售二手房
临沂七村,55874元/m2,21套在售二手房
岚皋馨苑,59647元/m2,6套在售二手房
纯翠苑,57360元/m2,2套在售二手房
金浦小区(塘桥),67772元/m2,9套在售二手房
阳光名邸,93526元/m2,5套在售二手房
灵广花园,70267元/m2,5套在售二手房
春申景城湖畔林语,71906元/m2,17套在售二手房
恒盛湖畔豪庭,36766元/m2,21套在售二手房
万科白马花园(别墅),47950元/m2,12套在售二手房
中环国际公寓(二期),56787元/m2,13套在售二手房
佳虹小区,48389元/m2,12套在售二手房
南方新村,55893元/m2,28套在售二手房
中海寰宇天下,66759元/m2,7套在售二手房
万里一期,55910元/m2,19套在售二手房
爵仕悦,78371元/m2,7套在售二手房
明辉苑,87874元/m2,1套在售二手房
申立苑,82623元/m2,3套在售二手房
旭辉新构想,86485元/m2,3套在售二手房
松云水苑(公寓),31130元/m2,32套在售二手房
达安河畔雅苑,89471元/m2,5套在售二手房
兴业嘉园,68234元/m2,2套在售二手房
长风二村风荷园,61876元/m2,12套在售二手房
南杨花园,57738元/m2,17套在售二手房
东兰世茗雅苑,63121元/m2,9套在售二手房
思浦小区,52330元/m2,16套在售二手房
幸福第一公寓,48246元/m2,16套在售二手房
开元地中海,33800元/m2,36套在售二手房
海洲国际华园,91024元/m2,1套在售二手房
德玛公寓,97490元/m2,1套在售二手房
东方雅苑,98526元/m2,4套在售二手房
宝仪花苑,66200元/m2,6套在售二手房
茅台新苑,63440元/m2,16套在售二手房
书香逸居,88723元/m2,8套在售二手房
金榜新苑,36039元/m2,14套在售二手房
旭辉玫瑰湾,35034元/m2,35套在售二手房
济阳三村,55493元/m2,14套在售二手房
田林新苑,66862元/m2,15套在售二手房
中星云庭,63877元/m2,4套在售二手房
中星长岛苑,65535元/m2,3套在售二手房
长春新苑,71234元/m2,11套在售二手房
大上海国际花园十六区,64891元/m2,3套在售二手房
东方名园,88378元/m2,7套在售二手房
东方帕堤欧,46708元/m2,11套在售二手房
梅陇十一村,54840元/m2,28套在售二手房
紫翠苑,46807元/m2,26套在售二手房
中祥哥德堡,58162元/m2,9套在售二手房
金桥花苑,66828元/m2,4套在售二手房
潍坊八村,79107元/m2,27套在售二手房
利星国际广场,84712元/m2,8套在售二手房
潍坊七村,93928元/m2,14套在售二手房
兰沁苑,52345元/m2,4套在售二手房
步高苑,95411元/m2,6套在售二手房
中新家园,92010元/m2,4套在售二手房
铭晖西郊苑,68142元/m2,6套在售二手房
中城绿苑,64844元/m2,10套在售二手房
明华苑,102317元/m2,1套在售二手房
乐康苑,22423元/m2,13套在售二手房
怡水豪庭,55723元/m2,4套在售二手房
祥和公寓(松江),36518元/m2,15套在售二手房
岭南苑(凌兆路127弄),55580元/m2,6套在售二手房
曲阳名邸,75740元/m2,3套在售二手房
绿缘公寓,76952元/m2,9套在售二手房
源城锦苑,75424元/m2,3套在售二手房
吉浦路615弄,46457元/m2,20套在售二手房
虹桥路400弄,82207元/m2,10套在售二手房
东方雅苑,98526元/m2,4套在售二手房
长白三村,54328元/m2,25套在售二手房
锦汇苑,95918元/m2,3套在售二手房
淞虹苑,65288元/m2,18套在售二手房
新弘国际公寓,79294元/m2,9套在售二手房
虹梅新苑,38406元/m2,26套在售二手房
馨良苑,53630元/m2,10套在售二手房
正峰苑,43816元/m2,12套在售二手房
碧林湾(公寓),63848元/m2,7套在售二手房
申城佳苑,45311元/m2,0套在售二手房
白金府邸,94642元/m2,1套在售二手房
芳雅苑,54917元/m2,24套在售二手房
复兴珑御,122912元/m2,5套在售二手房
中通大厦,43045元/m2,8套在售二手房
金台三居,51905元/m2,37套在售二手房
民庆家园,69621元/m2,9套在售二手房
紫竹华庭,71598元/m2,4套在售二手房
鹏健苑,60378元/m2,3套在售二手房
金恒小区,63327元/m2,9套在售二手房
梧桐城邦大公馆,60354元/m2,8套在售二手房
文化花园明珠苑,63173元/m2,1套在售二手房
同济欣苑,65939元/m2,4套在售二手房
罗阳四村,45587元/m2,27套在售二手房
蓼花汀花园(公寓),71343元/m2,4套在售二手房
鞍山四村第一小区,72936元/m2,23套在售二手房
金杨新村十街坊,55656元/m2,41套在售二手房
兴银花园,40719元/m2,25套在售二手房
由由七村,58275元/m2,22套在售二手房
东方城市公寓,79019元/m2,3套在售二手房
汇秀景苑一街坊,32000元/m2,19套在售二手房
东方御水湾,63606元/m2,5套在售二手房
中凯城市之光(新江湾),95794元/m2,1套在售二手房
吴东小区,72131元/m2,20套在售二手房
浦江世博家园五街坊,47936元/m2,4套在售二手房
合生城邦一街坊,50426元/m2,15套在售二手房
西木小区,74505元/m2,23套在售二手房
民乐佳苑,29352元/m2,53套在售二手房
紫东新苑,32566元/m2,43套在售二手房
剑桥馨苑,52540元/m2,11套在售二手房
樱花坊,83624元/m2,9套在售二手房
龙柏三村,57192元/m2,24套在售二手房
威宁小区,66464元/m2,21套在售二手房
新世纪花苑(一期)(浦东),61559元/m2,9套在售二手房
新中苑,77703元/m2,11套在售二手房
远东君悦庭,58756元/m2,6套在售二手房
和玉苑,67738元/m2,4套在售二手房
上南兰庭苑,54745元/m2,4套在售二手房
御桥馨华苑,59738元/m2,6套在售二手房
瑞金新苑,84177元/m2,5套在售二手房
万兆家园(一期),54466元/m2,21套在售二手房
九龙仓兰宫,44685元/m2,12套在售二手房
上海家园,53976元/m2,8套在售二手房
新华御庭,82969元/m2,5套在售二手房
富力虹桥十号,85650元/m2,12套在售二手房
浦江世博家园七街坊,46349元/m2,7套在售二手房
白玉兰馨园,55581元/m2,22套在售二手房
金上海家园,87965元/m2,1套在售二手房
福山小区,82226元/m2,6套在售二手房
光明城市,107599元/m2,2套在售二手房
旭辉依云湾,43671元/m2,10套在售二手房
虹口花苑,65382元/m2,7套在售二手房
天钥新村,70746元/m2,19套在售二手房
安居花苑,59709元/m2,8套在售二手房
又一村(静安),106522元/m2,33套在售二手房
河滨围城,77807元/m2,6套在售二手房
欣嘉苑,72502元/m2,7套在售二手房
由由六村,57009元/m2,19套在售二手房
申良花园,36176元/m2,14套在售二手房
金榜世家,42225元/m2,21套在售二手房
新世纪花苑(一期)(浦东),61559元/m2,9套在售二手房
白玉兰馨园,55581元/m2,22套在售二手房
汤臣高尔夫(别墅),105630元/m2,42套在售二手房
紫兰苑,64538元/m2,6套在售二手房
新泾七村,59802元/m2,40套在售二手房
东二小区,48365元/m2,34套在售二手房
东唐苑,42454元/m2,10套在售二手房
中汇花园(徐汇),128104元/m2,2套在售二手房
一品漫城(二期),55505元/m2,8套在售二手房
瑞金花园,75784元/m2,5套在售二手房
万科魅力之城,58744元/m2,9套在售二手房
高景花园,43565元/m2,35套在售二手房
连城苑,70646元/m2,11套在售二手房
伟莱家园,48509元/m2,3套在售二手房
香山丽舍(公寓),135342元/m2,0套在售二手房
云和花园,111072元/m2,4套在售二手房
金鹏苑,62233元/m2,20套在售二手房
安高东方御府,39151元/m2,3套在售二手房
新凯城锦昌苑,33501元/m2,22套在售二手房
中环明珠,81368元/m2,11套在售二手房
中星海上名豪苑(四期),45691元/m2,8套在售二手房
中环明珠,81368元/m2,11套在售二手房
沿海丽水馨庭(公寓),35833元/m2,21套在售二手房
塘东小区,67383元/m2,8套在售二手房
绿地春申花园,61773元/m2,9套在售二手房
恒大华城梅山苑,61183元/m2,12套在售二手房
航华四村,45957元/m2,22套在售二手房
荡湾新村,29096元/m2,52套在售二手房
金地格林世界(春晓),48393元/m2,3套在售二手房
泗泾颐景园,37649元/m2,17套在售二手房
书香公寓,89702元/m2,2套在售二手房
曹杨花苑,53325元/m2,11套在售二手房
鞍山六村,66782元/m2,29套在售二手房
瑞冬小区,58755元/m2,27套在售二手房
兰花教师公寓,71462元/m2,9套在售二手房
浩城华苑,91236元/m2,5套在售二手房
邻里苑,60535元/m2,8套在售二手房
瑞和华苑北区,32347元/m2,23套在售二手房
呼玛三村,45876元/m2,21套在售二手房
华龙新苑小区,69053元/m2,5套在售二手房
龙博公寓,61807元/m2,7套在售二手房
新城海上名园,90327元/m2,3套在售二手房
华利公寓,57978元/m2,9套在售二手房
家化滨江苑,88410元/m2,4套在售二手房
合生御廷园(公寓),40192元/m2,22套在售二手房
鑫都城云天绿洲,44255元/m2,11套在售二手房
柳博小区(柳一小区),57450元/m2,11套在售二手房
静安新城十二区,54564元/m2,8套在售二手房
淮海鑫城苑,84615元/m2,2套在售二手房
凯旋华庭,72537元/m2,7套在售二手房
联洋新苑,82626元/m2,4套在售二手房
丽泽菊清苑,19714元/m2,13套在售二手房
市光三村,50442元/m2,52套在售二手房
金藤苑,51967元/m2,20套在售二手房
绿地璀璨天城,41479元/m2,25套在售二手房
久阳文华府邸(公寓),37899元/m2,37套在售二手房
虹鹿花苑,55918元/m2,25套在售二手房
新青浦佳园,29864元/m2,11套在售二手房
水都南岸(一期),18661元/m2,6套在售二手房
晶欣坊,61401元/m2,6套在售二手房
东方莱茵,81364元/m2,3套在售二手房
九歌茗园,67027元/m2,4套在售二手房
广海花园,56332元/m2,14套在售二手房
嘉瑞花苑,93863元/m2,4套在售二手房
欣乐苑,34322元/m2,24套在售二手房
北巷小区,67528元/m2,2套在售二手房
金葵新城(西区),52572元/m2,8套在售二手房
上海星港,71102元/m2,4套在售二手房
新申花城茉莉苑,60717元/m2,8套在售二手房
由由四村,55402元/m2,21套在售二手房
鸿旭豪苑,87544元/m2,4套在售二手房
海上华庭,83766元/m2,6套在售二手房
永和丽园,57106元/m2,3套在售二手房
法华苑,82845元/m2,3套在售二手房
龙兆苑,88261元/m2,3套在售二手房
天池二村,58517元/m2,17套在售二手房
水木年华花园,72039元/m2,4套在售二手房
万佳苑,61009元/m2,5套在售二手房
明申花园(公寓),66379元/m2,10套在售二手房
普善新苑,61275元/m2,7套在售二手房
上南雅筑,49503元/m2,2套在售二手房
莘松三村,69158元/m2,10套在售二手房
聚龙家园,58190元/m2,18套在售二手房
中铁逸都,34546元/m2,11套在售二手房
静安凤凰苑,113170元/m2,3套在售二手房
东苑绿世界花园(一期),58237元/m2,4套在售二手房
日晖新城,85947元/m2,2套在售二手房
金色碧云,98337元/m2,8套在售二手房
久耕小区,72130元/m2,28套在售二手房
始信北苑,83763元/m2,10套在售二手房
北华苑,50596元/m2,9套在售二手房
丽泽梅傲苑,18590元/m2,6套在售二手房
罗山三村,55065元/m2,39套在售二手房
新浦江城(浦申路1288弄),51228元/m2,9套在售二手房
八方小区,74738元/m2,8套在售二手房
颐峰苑,110004元/m2,0套在售二手房
锦麟天地雅苑,139332元/m2,3套在售二手房
虹桥丽景苑,76911元/m2,2套在售二手房
绿城玫瑰园,75058元/m2,24套在售二手房
弘扬雅苑,84534元/m2,7套在售二手房
洋泾花园城,69538元/m2,8套在售二手房
贝越水岸名邸,50452元/m2,7套在售二手房
新梅广场,53041元/m2,9套在售二手房
丰舍东苑,47185元/m2,26套在售二手房
控江二村,63286元/m2,15套在售二手房
梅陇二村,50350元/m2,40套在售二手房
仁恒广场,75068元/m2,11套在售二手房
天居玲珑湾(公寓),28452元/m2,51套在售二手房
祜欣公寓,62310元/m2,5套在售二手房
云台一小区,60554元/m2,11套在售二手房
东陆新村七街坊,49434元/m2,12套在售二手房
普善新苑,61275元/m2,7套在售二手房
建德花园海棠苑,55260元/m2,11套在售二手房
绿城玉兰花园(一期),66812元/m2,20套在售二手房
华丽家族汇景天地(商业类),56291元/m2,16套在售二手房
馨佳园(韶山路245弄),41491元/m2,6套在售二手房
凌云新村,54775元/m2,22套在售二手房
海桐小区,89255元/m2,2套在售二手房
龙湖蓝湖郡(别墅),29914元/m2,8套在售二手房
海珀日晖,103372元/m2,5套在售二手房
东泰花苑,92587元/m2,4套在售二手房
梅园新村(浦东),93634元/m2,18套在售二手房
东一小区,47695元/m2,28套在售二手房
谨斜小区,80243元/m2,23套在售二手房
静安新城十二区,54564元/m2,8套在售二手房
君誉江畔,58095元/m2,14套在售二手房
大上海紫金城,76104元/m2,1套在售二手房
金沙江小区,63441元/m2,4套在售二手房
悠诗阁,36004元/m2,2套在售二手房
金丰蓝庭,40108元/m2,18套在售二手房
园南一村,76354元/m2,10套在售二手房
金碧汇虹苑,23992元/m2,18套在售二手房
临汾花园,,50873元/m2,14套在售二手房
新德佳苑,42890元/m2,17套在售二手房
紫晶南园,38560元/m2,19套在售二手房
佳安公寓,69128元/m2,7套在售二手房
金和佳园,56493元/m2,6套在售二手房
新梅莘苑,65291元/m2,5套在售二手房
晶耀名邸,暂无,0套在售二手房
南星小区,65817元/m2,18套在售二手房
崮山小区二街坊,88945元/m2,15套在售二手房
绿地海域笙晖(公寓),43925元/m2,17套在售二手房
明纶园,43583元/m2,6套在售二手房
虹桥晶邸,35817元/m2,10套在售二手房
市政馨苑,62899元/m2,9套在售二手房
汤臣豪园(二期),69112元/m2,3套在售二手房
爱法花园(二期),55074元/m2,10套在售二手房
英伦风尚(公寓),45259元/m2,17套在售二手房
大二小区,57567元/m2,21套在售二手房
金色家园,94686元/m2,6套在售二手房
黎安一村,43897元/m2,14套在售二手房
梓树园,70278元/m2,9套在售二手房
龙南三四村,57167元/m2,35套在售二手房
东欣小区,94365元/m2,6套在售二手房
和源名邸,75040元/m2,0套在售二手房
唐人苑,45180元/m2,9套在售二手房
兴国苑,100450元/m2,3套在售二手房
汤臣豪园一期,66603元/m2,4套在售二手房
嘉茵苑,62606元/m2,10套在售二手房
名江七星城,75274元/m2,5套在售二手房
长兴坊,67654元/m2,16套在售二手房
绿地泾南公寓,81040元/m2,2套在售二手房
滨江兰庭,90863元/m2,6套在售二手房
德州一村,56706元/m2,8套在售二手房
海棠苑,52758元/m2,14套在售二手房
曹家巷小区,80460元/m2,15套在售二手房
乾耀东港,23582元/m2,43套在售二手房
和憬家园,50457元/m2,7套在售二手房
和合新村,52489元/m2,7套在售二手房
明丰阳光苑,69561元/m2,3套在售二手房
湖畔佳苑(别墅),66692元/m2,15套在售二手房
张杨南苑,86506元/m2,6套在售二手房
宁怡苑,34925元/m2,1套在售二手房
欧洲凯城园,75601元/m2,4套在售二手房
徐汇新干线,59100元/m2,5套在售二手房
泉东(二)小区,116040元/m2,5套在售二手房
紫薇园,64285元/m2,13套在售二手房
证大宽域,94745元/m2,6套在售二手房
西部俊园,75889元/m2,9套在售二手房
花苑村丁香园,59308元/m2,24套在售二手房
双东小区,85964元/m2,7套在售二手房
金日世家,90489元/m2,10套在售二手房
新虹桥首府(公寓),45973元/m2,32套在售二手房
舒馨北苑,44599元/m2,4套在售二手房
东力新村,45079元/m2,21套在售二手房
今达花园,63758元/m2,6套在售二手房
正文花园(二期),62510元/m2,1套在售二手房
巨龙台湾城,27469元/m2,19套在售二手房
金旋小区,65840元/m2,13套在售二手房
鎏园,54926元/m2,5套在售二手房
金柏苑,82101元/m2,2套在售二手房
芝大厦,103852元/m2,7套在售二手房
爱德佳苑(一期),38664元/m2,9套在售二手房
东方康安家园,43723元/m2,0套在售二手房
牡丹新苑,67147元/m2,1套在售二手房
三湘世纪花城三期,67904元/m2,2套在售二手房
静安兴海城,104040元/m2,4套在售二手房
银桥花苑,60519元/m2,11套在售二手房
东方名城,69325元/m2,7套在售二手房
新丰小区,81746元/m2,19套在售二手房
经纬学府涵青花园(二期),47229元/m2,16套在售二手房
凯旋豪庭,105907元/m2,2套在售二手房
上泰雅苑,58416元/m2,9套在售二手房
海防村,132036元/m2,5套在售二手房
品珍苑,51016元/m2,7套在售二手房
虹梅花苑,62299元/m2,17套在售二手房
济阳二村,56635元/m2,10套在售二手房
东荷小区,48911元/m2,19套在售二手房
逸仙二村,46292元/m2,11套在售二手房
新城尚景,50099元/m2,15套在售二手房
佳乐苑,29175元/m2,30套在售二手房
三湘盛世花园,56264元/m2,1套在售二手房
狮城花苑,63501元/m2,10套在售二手房
华山丽苑,108289元/m2,2套在售二手房
